Platform,Handle,Content_Type,Title_Caption,URL,Content_ID,Upload_Date,Views,Likes,Tournament,Accreditation_Status,Content_Format,Featured_Entities,Featured_On_Portfolio
YouTube,@spinandswing26,Short,Esne Sachin Tendulkar ko out kiya hai !,https://www.youtube.com/shorts/svIEAEk63kk,svIEAEk63kk,,5200,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,When did Ms Dhoni retire from Odi Cricket ?,https://www.youtube.com/shorts/kBlbyiIz0uk,kBlbyiIz0uk,,5200,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Rcb Aur inka alag relation hai | Guess the Cricketer,https://www.youtube.com/shorts/abhT8eBPKNk,abhT8eBPKNk,,5100,0,IPL 2026,Creator Studio / Digital Production,Short-form Cricket Content,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,Story behind the 6-7 Celebration 😂🔥,https://www.youtube.com/shorts/EJN5QLhYmdw,EJN5QLhYmdw,,5000,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Tumne kiski wajse chalu kiya tha ?,https://www.youtube.com/shorts/TWCOk7uD2FA,TWCOk7uD2FA,,5000,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Wahh bhaiii wahhh 😂😂,https://www.youtube.com/shorts/emSnB6I9MyU,emSnB6I9MyU,,5000,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Bhai pehle he samjha gaya 😂 #ipl2026,https://www.youtube.com/shorts/bWlD2uFSw7A,bWlD2uFSw7A,,4900,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,India kab jeeta tha ?? Ind vs WI,https://www.youtube.com/shorts/5bNQ-yx_4g0,5bNQ-yx_4g0,,4900,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Mujhe girls nahi pasand 😂🎀,https://www.youtube.com/shorts/2hRdbgojv2k,2hRdbgojv2k,,4800,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Move on kaise karu @gujarattitans,https://www.youtube.com/shorts/K9xn9jZnTJE,K9xn9jZnTJE,,4800,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess and Win - Part 2 | Spin & Swing,https://www.youtube.com/shorts/pFxGYlghk1s,pFxGYlghk1s,,4800,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Titans !! @gujarattitans,https://www.youtube.com/shorts/IVR3Z9rH8JU,IVR3Z9rH8JU,,4800,0,General Cricket Trivia Series,Creator Studio / Digital Production,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Gill spinner to nahi hai 😂 @gujarattitans,https://www.youtube.com/shorts/o1CAMrCs1CE,o1CAMrCs1CE,,4800,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Titans | Spin & Swing @gujarattitans,https://www.youtube.com/shorts/QpdG11sAQ08,QpdG11sAQ08,,4700,0,General Cricket Trivia Series,Creator Studio / Digital Production,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Tumhe kya lagta hai ??,https://www.youtube.com/shorts/z3THZ3M7lss,z3THZ3M7lss,,4600,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Gujarat Titans (GT),No
YouTube,@spinandswing26,Short,Silence Says It All !!,https://www.youtube.com/shorts/viCO0YX9Ngk,viCO0YX9Ngk,,4600,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Cute Gujarat fan 🎀💗,https://www.youtube.com/shorts/7lNO_SZcY9Q,7lNO_SZcY9Q,,4600,0,Cricket Coverage & Commentary,Independent Fan Coverage,Fan Vox Pop & Stadium Reaction,Spin & Swing,No
YouTube,@spinandswing26,Short,Dhoni hai toh he CSK hai ?,https://www.youtube.com/shorts/NjDFAxhMgmU,NjDFAxhMgmU,,4500,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Chennai Super Kings (CSK),No
YouTube,@spinandswing26,Short,Guess the Squad of WPL– Pt 2,https://www.youtube.com/shorts/5b55A8ZYC2Y,5b55A8ZYC2Y,,4500,0,WPL 2026,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Spin & Swing,No
YouTube,@spinandswing26,Short,Answer batao aur Jeet jao !! | Spin & Swing,https://www.youtube.com/shorts/QWOXr4gs__E,QWOXr4gs__E,,4500,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Kar diya humne Silent 🤫 @gujarattitans,https://www.youtube.com/shorts/Z5lSEUF718w,Z5lSEUF718w,,4500,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,2013 me 32 wickets kisne liya tha ?,https://www.youtube.com/shorts/tABSNX6f-yc,tABSNX6f-yc,,4500,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Was this Ms Dhoni Last season ?,https://www.youtube.com/shorts/8owmOJFqRT0,8owmOJFqRT0,,4400,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Squad of RCB – Pt 5,https://www.youtube.com/shorts/FoJhoRAN0v4,FoJhoRAN0v4,,4400,0,IPL 2026,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,IPL me badhiya Player kon hai ??,https://www.youtube.com/shorts/F7iLsao4r98,F7iLsao4r98,,4300,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Turant he bata diya - Guess the player,https://www.youtube.com/shorts/lWBO-KV3R_Q,lWBO-KV3R_Q,,4300,0,General Cricket Trivia Series,Creator Studio / Digital Production,Cricket Trivia & Player Guessing,Spin & Swing,No
YouTube,@spinandswing26,Short,Do you support Csk because of Ms Dhoni !!,https://www.youtube.com/shorts/WtH84o43jQ0,WtH84o43jQ0,,4200,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Chennai Super Kings (CSK),No
YouTube,@spinandswing26,Short,Virat fans are crazy !!,https://www.youtube.com/shorts/-yIX-iDLMrc,-yIX-iDLMrc,,4200,0,Cricket Coverage & Commentary,Independent Fan Coverage,Fan Vox Pop & Stadium Reaction,Spin & Swing,No
YouTube,@spinandswing26,Short,When did Virat Kohli leave test captaincy ?,https://www.youtube.com/shorts/CKjpMRYXulc,CKjpMRYXulc,,4200,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Money follows Wicket brother,https://www.youtube.com/shorts/BssY8be-O18,BssY8be-O18,,4100,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Squad of RCB – Pt 2,https://www.youtube.com/shorts/47Ou6h4WqTw,47Ou6h4WqTw,,4100,0,IPL 2026,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,India Ki Squad vs WI - Pt 2,https://www.youtube.com/shorts/uO_DrhZhYpI,uO_DrhZhYpI,,4100,0,General Cricket Trivia Series,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Spin & Swing,No
YouTube,@spinandswing26,Short,DSP ne idhar bhi game change kar diya | Spin & Swing,https://www.youtube.com/shorts/vuuLVf8xivA,vuuLVf8xivA,,4000,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Finally 85th One ❤️🥹,https://www.youtube.com/shorts/G9JqxnQeiwk,G9JqxnQeiwk,,3900,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,CSK VS SRH ROAST | IPL 2024,https://www.youtube.com/shorts/cz5PB6KAuKQ,cz5PB6KAuKQ,,3900,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Sunrisers Hyderabad (SRH), Chennai Super Kings (CSK)",No
YouTube,@spinandswing26,Video,REVENGE COMPLETED | GT VS CSK - VLOG 35,https://www.youtube.com/watch?v=bdFNTrq5f1s,bdFNTrq5f1s,,3800,0,IPL 2026,Independent Fan Coverage,Behind The Scenes / Vlog,"Gujarat Titans (GT), Chennai Super Kings (CSK)",No
YouTube,@spinandswing26,Short,Playing 11 of Csk #chennaisuperkings #ipl2026,https://www.youtube.com/shorts/0X5JezxPVRk,0X5JezxPVRk,,3800,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Chennai Super Kings (CSK),No
YouTube,@spinandswing26,Short,We Support Women's Cricket !!,https://www.youtube.com/shorts/l2lq9nxWsa8,l2lq9nxWsa8,,3800,0,WPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,India ne West Indies ko kab haraya ?,https://www.youtube.com/shorts/VpT2i4jatZs,VpT2i4jatZs,,3800,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Wah bacche Wah ! | Spin & Swing,https://www.youtube.com/shorts/1OQzLVtCIUk,1OQzLVtCIUk,,3800,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Australia Players bhut hai,https://www.youtube.com/shorts/jmUCXiRGowM,jmUCXiRGowM,,3800,0,General Cricket Trivia Series,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Man in love is pookie 🎀,https://www.youtube.com/shorts/PX2Te1jZNLA,PX2Te1jZNLA,,3700,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Ab kuch bol nahi rahe 😂,https://www.youtube.com/shorts/SfkM2Uc24Lc,SfkM2Uc24Lc,,3700,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Virat Kohli Runs in IPL,https://www.youtube.com/shorts/Jv3NlVZS4bc,Jv3NlVZS4bc,,3700,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Mumbai ka Player hai | Guess the player #guesstheplayer #cricket,https://www.youtube.com/shorts/1bk71RMLbGI,1bk71RMLbGI,,3700,0,General Cricket Trivia Series,Creator Studio / Digital Production,Cricket Trivia & Player Guessing,Spin & Swing,No
Instagram,@abhishekpandey_26,Reel,Reel (Dc22vfxBgVH),https://www.instagram.com/reel/Dc22vfxBgVH/,Dc22vfxBgVH,2026,3678,3,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,BACK TO BACK 5 WIN | SRH VS GT - VLOG - 34 ,https://www.youtube.com/watch?v=n4ipGdkTAXM,n4ipGdkTAXM,,3600,0,IPL 2026,Independent Fan Coverage,Behind The Scenes / Vlog,"Gujarat Titans (GT), Sunrisers Hyderabad (SRH)",No
YouTube,@spinandswing26,Short,When you use your 100% Brain !!,https://www.youtube.com/shorts/iqxPaiIg9ps,iqxPaiIg9ps,,3600,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Ye hai cricket fan 😂😭,https://www.youtube.com/shorts/roIC_pVtVIQ,roIC_pVtVIQ,,3600,0,Cricket Coverage & Commentary,Independent Fan Coverage,Fan Vox Pop & Stadium Reaction,Spin & Swing,No
YouTube,@spinandswing26,Short,Move on nahi ho raha Virat bhai 💔😔,https://www.youtube.com/shorts/_cYOjVzhdew,_cYOjVzhdew,,3600,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Silent kar diya jo 28 March bol rahe the,https://www.youtube.com/shorts/dD4vyaSRCb8,dD4vyaSRCb8,,3600,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Playing 11 of RCB #rcb #ipl2026,https://www.youtube.com/shorts/wOiaynp0XkM,wOiaynp0XkM,,3500,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,Guess the Squad of RCB – Pt 6,https://www.youtube.com/shorts/DloTbJvDHHQ,DloTbJvDHHQ,,3500,0,IPL 2026,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,Guess the Squad of Gujarat Giants – Pt 2,https://www.youtube.com/shorts/ieJJfUuMS4E,ieJJfUuMS4E,,3500,0,General Cricket Trivia Series,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the squad Pt-1,https://www.youtube.com/shorts/-5dFlTNG5DI,-5dFlTNG5DI,,3500,0,General Cricket Trivia Series,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Spin & Swing,No
YouTube,@spinandswing26,Short,Gujarat ka opener tha !,https://www.youtube.com/shorts/AnPtHjO_HIs,AnPtHjO_HIs,,3500,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Ee sala cup namdu 🏆 #iplfinal2025 #rcb #eesalacupnamdu,https://www.youtube.com/shorts/KamPjXclOgk,KamPjXclOgk,,3500,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,Australia ka best batsman hai,https://www.youtube.com/shorts/FEcUlRHJBkk,FEcUlRHJBkk,,3500,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
Instagram,@spinandswing26,Reel,Reel (Dcs6ZXnoi26),https://www.instagram.com/reel/Dcs6ZXnoi26/,Dcs6ZXnoi26,2026,3423,3,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Squad of RCB – Pt 8,https://www.youtube.com/shorts/pvEDr6yhLHw,pvEDr6yhLHw,,3400,0,IPL 2026,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,Name five basketball Players !!,https://www.youtube.com/shorts/7nADlLZQwB8,7nADlLZQwB8,,3400,0,General Cricket Trivia Series,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Ye toh sbse easy tha ye 🤦,https://www.youtube.com/shorts/DFGw1x92JtQ,DFGw1x92JtQ,,3400,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
Instagram,@abhishekpandey_26,Reel,Reel (Dc1_HiIBdSg),https://www.instagram.com/reel/Dc1_HiIBdSg/,Dc1_HiIBdSg,2026,3315,3,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Short,Do you follow women's cricket ?,https://www.youtube.com/shorts/IJa0iQUDb3o,IJa0iQUDb3o,,3300,0,WPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,We support the fight against cancer !! 🩷🎗️,https://www.youtube.com/shorts/FptB3jf7wkE,FptB3jf7wkE,,3300,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,INDIA VS NEW ZEALAND VLOG - 20,https://www.youtube.com/watch?v=dBbJl_qxqFo,dBbJl_qxqFo,,3200,0,Creator Journey & Vlogs (Abhishek Unseen),Independent Fan Coverage,Behind The Scenes / Vlog,Spin & Swing,No
YouTube,@spinandswing26,Short,Best Decision of my life 🏆❤️,https://www.youtube.com/shorts/S7Lfy9IlJiQ,S7Lfy9IlJiQ,,3200,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Squad of RCB – Pt 10,https://www.youtube.com/shorts/MsU7RlKvqOU,MsU7RlKvqOU,,3200,0,IPL 2026,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,Rcb final tak aayegi ?,https://www.youtube.com/shorts/aAXxACh5rOo,aAXxACh5rOo,,3100,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,Guess the Squad of GG – Pt 3,https://www.youtube.com/shorts/EPlPMqFG74E,EPlPMqFG74E,,3100,0,General Cricket Trivia Series,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Squad of Gujarat Giants,https://www.youtube.com/shorts/mLTPM6rX7oU,mLTPM6rX7oU,,3100,0,General Cricket Trivia Series,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Spin & Swing,No
YouTube,@spinandswing26,Short,What is the full form of BCCI ?,https://www.youtube.com/shorts/Mnhuumpd7_4,Mnhuumpd7_4,,3100,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Titans ?,https://www.youtube.com/shorts/2QCaqC7W2Zs,2QCaqC7W2Zs,,3100,0,General Cricket Trivia Series,Creator Studio / Digital Production,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Ye to kafi easy tha !! | Guess the Cricketer Challenge,https://www.youtube.com/shorts/MYxIZhWsEP4,MYxIZhWsEP4,,3100,0,General Cricket Trivia Series,Creator Studio / Digital Production,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Stylish player in New Delhi tiger !,https://www.youtube.com/shorts/OPHjPD0CzzA,OPHjPD0CzzA,,3000,0,General Cricket Trivia Series,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Squad of T20 World Cup – Pt 4,https://www.youtube.com/shorts/DE-yk03qOEc,DE-yk03qOEc,,3000,0,ICC Men's T20 World Cup 2026,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Spin & Swing,No
YouTube,@spinandswing26,Short,Guess the Squad of RCB – Pt 4,https://www.youtube.com/shorts/07aPEMhtKVc,07aPEMhtKVc,,3000,0,IPL 2026,Creator Studio / Digital Production,Cricket Trivia & Squad Quiz,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,Respect for BCCI +++++,https://www.youtube.com/shorts/qiMRKzEDyoo,qiMRKzEDyoo,,3000,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Sarfaraz Khan Sold to Csk,https://www.youtube.com/shorts/Iti-6KAs19I,Iti-6KAs19I,,3000,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Chennai Super Kings (CSK),No
YouTube,@spinandswing26,Short,Father vs Son | GT vs MI,https://www.youtube.com/shorts/y-4MrRfA7kg,y-4MrRfA7kg,,3000,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Gujarat Titans (GT), Mumbai Indians (MI)",No
YouTube,@spinandswing26,Short,Hardik Kaisa khelega Gujarat ke liye ?,https://www.youtube.com/shorts/94DSe7c5sGc,94DSe7c5sGc,,2900,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,India vs New Zealand Final - Pt 4,https://www.youtube.com/shorts/FZvwlCJ6Hqo,FZvwlCJ6Hqo,,2900,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,India vs Nambia Match Review !!,https://www.youtube.com/shorts/DbWsbFUjH38,DbWsbFUjH38,,2900,0,Cricket Coverage & Commentary,Independent Fan Coverage,Match Analysis & Tactics,Spin & Swing,No
YouTube,@spinandswing26,Short,Which team did India Defeat in the final ?,https://www.youtube.com/shorts/afNK101WBtg,afNK101WBtg,,2900,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,GT VS SRH - IPL 2025 | VLOG 11 | SPIN & SWING,https://www.youtube.com/watch?v=F7vEuds_WXk,F7vEuds_WXk,,2800,0,IPL 2026,Independent Fan Coverage,Behind The Scenes / Vlog,"Gujarat Titans (GT), Sunrisers Hyderabad (SRH)",No
YouTube,@spinandswing26,Short,Bumrah fan confirmed ✅,https://www.youtube.com/shorts/VlRKl171VDQ,VlRKl171VDQ,,2800,0,Cricket Coverage & Commentary,Independent Fan Coverage,Fan Vox Pop & Stadium Reaction,Spin & Swing,No
YouTube,@spinandswing26,Short,Left handed batsman hai,https://www.youtube.com/shorts/zdM_CF4YhDo,zdM_CF4YhDo,,2800,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
